code,name,market,industry
3382,セブン＆アイ・ホールディングス,プライム,小売業
3386,コスモ・バイオ,スタンダード,卸売業
3387,クリエイト・レストランツ・ホールディングス,プライム,小売業
3388,明治電機工業,プライム,卸売業
3391,ツルハホールディングス,プライム,小売業
3392,デリカフーズホールディングス,スタンダード,卸売業
3393,スターティアホールディングス,プライム,卸売業
3395,サンマルクホールディングス,プライム,小売業
3396,フェリシモ,スタンダード,小売業
3397,トリドールホールディングス,プライム,小売業
3399,丸千代山岡家,スタンダード,小売業
3401,帝人,プライム,繊維製品
3402,東レ,プライム,繊維製品
3405,クラレ,プライム,化学
3407,旭化成,プライム,化学
3409,北紡,スタンダード,繊維製品
3415,ＴＯＫＹＯ　ＢＡＳＥ,プライム,小売業
3416,ピクスタ,スタンダード,小売業
3417,大木ヘルスケアホールディングス,スタンダード,卸売業
3418,バルニバービ,グロース,小売業
3420,ケー・エフ・シー,スタンダード,金属製品
3421,稲葉製作所,スタンダード,金属製品
3422,Ｊ－ＭＡＸ,スタンダード,金属製品
3423,エスイー,スタンダード,金属製品
3426,アトムリビンテック,スタンダード,金属製品
3431,宮地エンジニアリンググループ,プライム,金属製品
3433,トーカロ,プライム,金属製品
3434,アルファＣｏ,スタンダード,金属製品
3435,サンコーテクノ,スタンダード,金属製品
3436,ＳＵＭＣＯ,プライム,金属製品
3437,特殊電極,スタンダード,金属製品
3439,三ツ知,スタンダード,金属製品
3440,日創グループ,スタンダード,金属製品
3441,山王,スタンダード,金属製品
3443,川田テクノロジーズ,プライム,金属製品
3444,菊池製作所,スタンダード,金属製品
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム,金属製品
3446,ジェイテックコーポレーション,スタンダード,金属製品
3447,信和,スタンダード,金属製品
3449,テクノフレックス,スタンダード,金属製品
3452,ビーロット,スタンダード,不動産業
3454,ファーストブラザーズ,スタンダード,不動産業
3457,Ａｎｄ　Ｄｏホールディングス,プライム,不動産業
3461,パルマ,スタンダード,不動産業
3465,ケイアイスター不動産,プライム,不動産業
3467,アグレ都市デザイン,スタンダード,不動産業
3469,デュアルタップ,スタンダード,不動産業
3474,Ｇ－ＦＡＣＴＯＲＹ,グロース,不動産業
3475,グッドコムアセット,プライム,不動産業
3477,フォーライフ,グロース,不動産業
3479,ＴＫＰ,グロース,不動産業
3480,ジェイ・エス・ビー,プライム,不動産業
3482,ロードスターキャピタル,プライム,不動産業
3484,イノベーションホールディングス,スタンダード,不動産業
3486,グローバル・リンク・マネジメント,プライム,不動産業
3489,フェイスネットワーク,スタンダード,不動産業
3490,アズ企画設計,スタンダード,不動産業
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,不動産業
3494,マリオン,スタンダード,不動産業
3495,香陵住販,スタンダード,不動産業
3496,アズーム,プライム,不動産業
3498,霞ヶ関キャピタル,プライム,不動産業
3501,ＳＵＭＩＮＯＥ,プライム,繊維製品
3512,日本フエルト,スタンダード,繊維製品
3513,イチカワ,スタンダード,繊維製品
3521,テルマー湯ホールディングス,スタンダード,サービス業
3524,日東製網,スタンダード,繊維製品
3529,アツギ,スタンダード,繊維製品
3536,アクサスホールディングス,スタンダード,小売業
3537,昭栄薬品,スタンダード,卸売業
3538,ウイルプラスホールディングス,スタンダード,小売業
3539,ＪＭホールディングス,プライム,小売業
3542,ベガコーポレーション,グロース,小売業
3543,コメダホールディングス,プライム,卸売業
3544,サツドラホールディングス,スタンダード,小売業
3547,ユニシアホールディングス,スタンダード,小売業
3548,バロックジャパンリミテッド,プライム,小売業
3549,クスリのアオキホールディングス,スタンダード,小売業
3550,スタジオアタオ,グロース,小売業
3551,ダイニック,スタンダード,繊維製品
3553,共和レザー,スタンダード,化学
3556,リネットジャパングループ,グロース,小売業
3557,ユナイテッド＆コレクティブ,グロース,小売業
3558,ジェイドグループ,グロース,小売業
3559,ピーバンドットコム,スタンダード,卸売業
3560,ほぼ日,スタンダード,小売業
3561,力の源ホールディングス,プライム,小売業
3562,Ｎｏ．１,スタンダード,卸売業
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,プライム,小売業
3565,アセンテック,スタンダード,卸売業
3566,ユニフォームネクスト,グロース,小売業
3569,セーレン,プライム,繊維製品
3571,ソトー,スタンダード,繊維製品
3577,東海染工,スタンダード,繊維製品
3580,小松マテーレ,プライム,繊維製品
3583,オーベクス,スタンダード,繊維製品
3591,ワコールホールディングス,プライム,繊維製品
3597,自重堂,スタンダード,繊維製品
3598,山喜,スタンダード,繊維製品
3600,フジックス,スタンダード,繊維製品
3607,クラウディアホールディングス,スタンダード,繊維製品
3608,ＴＳＩホールディングス,プライム,繊維製品
3611,マツオカコーポレーション,スタンダード,繊維製品
3612,ワールド,プライム,繊維製品
3622,ネットイヤーグループ,スタンダード,情報・通信業
3623,ビリングシステム,グロース,情報・通信業
3624,アクセルマーク,グロース,情報・通信業
3625,テックファームホールディングス,グロース,情報・通信業
3626,ＴＩＳＩ,プライム,情報・通信業
3627,テクミラホールディングス,スタンダード,情報・通信業
3628,データホライゾン,グロース,情報・通信業
3632,グリーホールディングス,プライム,情報・通信業
3633,ＧＭＯペパボ,スタンダード,情報・通信業
3634,ソケッツ,スタンダード,情報・通信業
3635,コーエーテクモホールディングス,プライム,情報・通信業
3636,三菱総合研究所,プライム,情報・通信業
3639,ボルテージ,スタンダード,情報・通信業
3640,電算,スタンダード,情報・通信業
3641,パピレス,スタンダード,情報・通信業
3645,メディカルネット,グロース,情報・通信業
3646,駅探,スタンダード,情報・通信業
3647,アスリナ,スタンダード,情報・通信業
3648,ＡＧＳ,スタンダード,情報・通信業
3649,ファインデックス,プライム,情報・通信業
3652,ディジタルメディアプロフェッショナル,グロース,情報・通信業
3653,モルフォ,グロース,情報・通信業
3656,ＫＬａｂ,プライム,情報・通信業
3657,ポールトゥウィンホールディングス,プライム,情報・通信業
3659,ネクソン,プライム,情報・通信業
3660,アイスタイル,プライム,情報・通信業
3661,エムアップホールディングス,プライム,情報・通信業
3662,エイチームホールディングス,プライム,情報・通信業
3663,セルシス,プライム,情報・通信業
3664,ＷＩＺＥ,グロース,情報・通信業
3665,エニグモ,プライム,情報・通信業
3667,ｅｎｉｓｈ,スタンダード,情報・通信業
3668,コロプラ,プライム,情報・通信業
3670,協立情報通信,スタンダード,情報・通信業
3671,ソフトマックス,スタンダード,情報・通信業
3672,オルトプラス,スタンダード,情報・通信業
3673,ブロードリーフ,プライム,情報・通信業
3674,オークファン,グロース,情報・通信業
3675,クロス・マーケティンググループ,スタンダード,情報・通信業
3676,デジタルハーツホールディングス,プライム,情報・通信業
3678,メディアドゥ,プライム,情報・通信業
3679,じげん,プライム,情報・通信業
3680,ホットリンク,グロース,情報・通信業
3682,エンカレッジ・テクノロジ,スタンダード,情報・通信業
3683,サイバーリンクス,スタンダード,情報・通信業
