コード,銘柄名,最終判断,最終分類,注文方式,買いゾーン下限,買いゾーン上限,反転確認高値,逆指値発動価格,追いかけ禁止価格,損切り価格,利確目標,推奨株数,必要資金,最大想定損失,RR,分析評価,運用評価,総合順位点,RSI,BB位置,出来高倍率,暴落リバウンド型,ファンダメンタルスコア,テクニカルスコア,反転確認スコア,市場環境スコア,業種環境スコア,ニュース影響スコア,資金・リスク評価,分析コメント,運用コメント,注文理由,信用需給による減点,信用需給スコア,総合調整後スコア,テクニカル順位,調整後順位,信用需給判定,信用需給判定理由,ファンダメンタル評価,ファンダメンタル十分,ファンダメンタル不足理由,売上高前年同期比,営業利益前年同期比,経常・純利益前年比,EPS,PER,PBR,ROE,自己資本比率,配当利回り,利益状態,業績4象限,配当性向,配当判定,ファンダメンタル加減点理由,今期会社予想,直近決算発表日,次回決算予定日,時価総額,総合判定,判定理由,業績修正,重要適時開示,ファンダメンタル取得元,ファンダメンタル参照先,ファンダメンタル取得日時,stocknote_評価,stocknote_信頼度,stocknote_要約,stocknote_逆張りスコア,stocknote_RSI,stocknote_BB位置,stocknote_トレンド,stocknote_PER,stocknote_PBR,stocknote_財務健全性,stocknote_売上成長,stocknote_利益成長,stocknote_推奨買い価格,stocknote_予想売り価格,stocknote_最終目標価格,stocknote_注意点
7616,コロワイド,見送り,見送り,見送り,1954.39,1981.01,2097.5,2102.82,2165.91,1908.87,2490.73,0,0.0,0.0,5.05,B,見送り,-5.24,51.08,-0.37σ,0.88,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,反転条件の完成待ち。ファンダメンタル=データ不足、RSI 51.1、出来高 0.88倍、BB -0.37σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
3544,サツドラホールディングス,見送り,見送り,見送り,1240.2,1244.4,1252.0,1252.84,1290.43,1234.21,1290.1,0,0.0,0.0,3.05,B,見送り,-5.28,66.81,-0.30σ,0.36,False,データなし,3.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,出来高0.6倍未満のため主力不可。ファンダメンタル=データ不足、RSI 66.8、出来高 0.36倍、BB -0.30σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,3.0,374,374,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
6997,日本ケミコン,見送り,見送り,見送り,2798.89,2959.81,3225.0,3257.18,3418.11,2651.94,4467.67,0,0.0,0.0,2.65,B,見送り,-5.28,44.37,+0.19σ,0.36,False,データなし,3.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,出来高0.6倍未満のため主力不可。ファンダメンタル=データ不足、RSI 44.4、出来高 0.36倍、BB +0.19σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,3.0,374,374,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
2267,ヤクルト本社,見送り,見送り,見送り,2758.69,2795.47,2906.0,2913.36,3000.76,2726.38,3287.31,0,0.0,0.0,3.92,B,見送り,-5.34,51.78,+0.25σ,0.83,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,反転条件の完成待ち。ファンダメンタル=データ不足、RSI 51.8、出来高 0.83倍、BB +0.25σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
7199,プレミアグループ,見送り,見送り,見送り,2025.14,2053.22,2170.0,2175.61,2240.88,1992.55,2541.74,0,0.0,0.0,3.72,B,見送り,-5.36,52.58,+0.50σ,0.82,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,反転条件の完成待ち。ファンダメンタル=データ不足、RSI 52.6、出来高 0.82倍、BB +0.50σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
9304,澁澤倉庫,見送り,見送り,見送り,1757.21,1796.31,2037.0,2044.82,2106.16,1680.72,2773.02,0,0.0,0.0,2.78,B,見送り,-5.36,62.24,+1.01σ,0.82,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,反転条件の完成待ち。ファンダメンタル=データ不足、RSI 62.2、出来高 0.82倍、BB +1.01σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
4732,ユー・エス・エス,見送り,見送り,見送り,1955.31,1974.05,2026.5,2030.25,2091.15,1933.53,2223.68,0,0.0,0.0,3.64,B,見送り,-5.48,53.51,+0.01σ,0.76,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,反転条件の完成待ち。ファンダメンタル=データ不足、RSI 53.5、出来高 0.76倍、BB +0.01σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
9507,四国電力,見送り,見送り,見送り,1550.21,1570.23,1823.5,1827.51,1882.33,1460.11,2562.3,0,0.0,0.0,2.17,C,見送り,-5.52,80.59,+1.47σ,0.74,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,急騰済みを最優先して除外。ファンダメンタル=データ不足、RSI 80.6、出来高 0.74倍、BB +1.47σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
7453,良品計画,見送り,見送り,見送り,4164.25,4240.67,4517.0,4532.28,4668.25,4086.72,5423.41,0,0.0,0.0,4.18,B,見送り,-5.58,56.06,+0.23σ,0.71,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,反転条件の完成待ち。ファンダメンタル=データ不足、RSI 56.1、出来高 0.71倍、BB +0.23σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
2354,ＹＥ　ＤＩＧＩＴＡＬ,見送り,見送り,見送り,1178.7,1244.74,1476.0,1489.21,1555.25,1104.18,2259.26,0,0.0,0.0,4.3,B,見送り,-5.6,55.63,+0.03σ,0.2,False,データなし,3.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,出来高0.6倍未満のため主力不可。ファンダメンタル=データ不足、RSI 55.6、出来高 0.20倍、BB +0.03σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,3.0,374,374,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
2327,日鉄ソリューションズ,見送り,見送り,見送り,3711.4,3761.16,3873.0,3882.95,3999.44,3652.81,4343.24,0,0.0,0.0,4.47,B,見送り,-5.64,51.59,-0.49σ,0.68,False,データなし,2.0,0,-9.0,0,0.0,強いリスクオフ・通常の25%,反転条件の完成待ち。ファンダメンタル=データ不足、RSI 51.6、出来高 0.68倍、BB -0.49σ,方式別実績はサンプル蓄積中。市場=強いリスクオフ、ニュース重大度と300万円の損失・投入・現金・保有数制約を適用,強いリスクオフのため新規主力買い停止,0.0,0.0,2.0,521,521,信用需給は判定不能,信用データがデータなし、または売残0で信用倍率を算出不能,データ不足,False,公式取得元または参照先なし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,データなし,評価不能,評価不能,,評価不能,,データなし,データなし,データなし,データなし,データ不足,公式取得元または参照先なし,,,データなし,データなし,データなし,,,,,,,,,,,,,,,,
